id,path,filename,extension,size
1838,ROM/1043/Nakajima Satoru - F-1 Hero 2 (J).nes,Nakajima Satoru - F-1 Hero 2 (J).nes,nes,262160
1839,ROM/1044/Battle Formula (J) [!].nes,Battle Formula (J) [!].nes,nes,262160
1840,ROM/1044/Super Spy Hunter (E) [!].nes,Super Spy Hunter (E) [!].nes,nes,262160
1841,ROM/1044/Super Spy Hunter (U) [!].nes,Super Spy Hunter (U) [!].nes,nes,262160
1842,ROM/1045/Ys III (J) [!].nes,Ys III (J) [!].nes,nes,393232
1843,ROM/1046/Chibi Maruko-chan - Uki Uki Shopping (J) [!].nes,Chibi Maruko-chan - Uki Uki Shopping (J) [!].nes,nes,262160
1844,ROM/1047/Karakuri Kengouden (J) [!].nes,Karakuri Kengouden (J) [!].nes,nes,262160
1845,ROM/1048/SD Gundam Gaiden - Knight Gundam Monogatari 2 (J) [!].nes,SD Gundam Gaiden - Knight Gundam Monogatari 2 (J) [!].nes,nes,524304
1846,ROM/1049/Famimaga Disk Vol. 5 - Puyo Puyo (J).fds,Famimaga Disk Vol. 5 - Puyo Puyo (J).fds,fds,131016
1847,ROM/1049/Puyo Puyo (J).nes,Puyo Puyo (J).nes,nes,131088
1848,ROM/1050/Time Zone (J) [!].nes,Time Zone (J) [!].nes,nes,262160
1849,ROM/1051/Great Deal (J).nes,Great Deal (J).nes,nes,131088
1850,ROM/1052/Chaos World (J).nes,Chaos World (J).nes,nes,393232
1851,ROM/1053/Shatterhand (E) [!].nes,Shatterhand (E) [!].nes,nes,262160
1852,ROM/1053/Shatterhand (U) [!].nes,Shatterhand (U) [!].nes,nes,262160
1853,ROM/1053/Tokkyuu Shirei - Solbrain (J).nes,Tokkyuu Shirei - Solbrain (J).nes,nes,262160
1854,ROM/1054/Monopoly (F) [!].nes,Monopoly (F) [!].nes,nes,262160
1855,ROM/1054/Monopoly (G) [!].nes,Monopoly (G) [!].nes,nes,262160
1856,ROM/1054/Monopoly (J).nes,Monopoly (J).nes,nes,262160
1857,ROM/1054/Monopoly (U) [!].nes,Monopoly (U) [!].nes,nes,262160
1858,ROM/1055/Chitei Senkuu Vazolder (J).nes,Chitei Senkuu Vazolder (J).nes,nes,262160
1859,ROM/1055/WURM (U) [!].nes,WURM (U) [!].nes,nes,262160
1860,ROM/1056/Daiku no Gen-san (J) [!].nes,Daiku no Gen-san (J) [!].nes,nes,262160
1861,ROM/1056/Hammerin' Harry (E) [!].nes,Hammerin' Harry (E) [!].nes,nes,262160
1862,ROM/1057/Star Wars (E) [!].nes,Star Wars (E) [!].nes,nes,262160
1863,ROM/1057/Star Wars (J) (Victor).nes,Star Wars (J) (Victor).nes,nes,262160
1864,ROM/1057/Star Wars (U) [!].nes,Star Wars (U) [!].nes,nes,262160
1865,ROM/1058/Radia Senki - Reimei Hen (J) [!].nes,Radia Senki - Reimei Hen (J) [!].nes,nes,393232
1866,ROM/1058/The Tower of Radia (U) (Proto).nes,The Tower of Radia (U) (Proto).nes,nes,393232
1867,ROM/1059/Shounen Ashibe (J) [!].nes,Shounen Ashibe (J) [!].nes,nes,262160
1868,ROM/1060/Minna no Taabou no Nakayoshi Daisakusen (J) (PRG0) [!].nes,Minna no Taabou no Nakayoshi Daisakusen (J) (PRG0) [!].nes,nes,65552
1869,ROM/1060/Minna no Taabou no Nakayoshi Daisakusen (J) (PRG1).nes,Minna no Taabou no Nakayoshi Daisakusen (J) (PRG1).nes,nes,65552
1870,ROM/1061/Bases Loaded 4 (U) [!].nes,Bases Loaded 4 (U) [!].nes,nes,393232
1871,ROM/1061/Moe Pro! - Saikyou Hen (J) [!].nes,Moe Pro! - Saikyou Hen (J) [!].nes,nes,393232
1872,ROM/1062/Pachio-kun 4 (J) [!].nes,Pachio-kun 4 (J) [!].nes,nes,524304
1873,ROM/1063/Rampart (J) [!].nes,Rampart (J) [!].nes,nes,131088
1874,ROM/1064/Famicom Igo Nyuumon (J).nes,Famicom Igo Nyuumon (J).nes,nes,163856
1875,ROM/1065/America Oudan Ultra Quiz (J) (PRG0) [!].nes,America Oudan Ultra Quiz (J) (PRG0) [!].nes,nes,524304
1876,ROM/1065/America Oudan Ultra Quiz (J) (PRG1).nes,America Oudan Ultra Quiz (J) (PRG1).nes,nes,524304
1877,ROM/1066/Famicom Jump II (J) [!].nes,Famicom Jump II (J) [!].nes,nes,524304
1878,ROM/1067/Heisei Tensai Bakabon (J) [!].nes,Heisei Tensai Bakabon (J) [!].nes,nes,262160
1879,ROM/1068/Snow Bros. (E) [!].nes,Snow Bros. (E) [!].nes,nes,262160
1880,ROM/1068/Snow Bros. (J).nes,Snow Bros. (J).nes,nes,262160
1881,ROM/1068/Snow Bros. (U) [!].nes,Snow Bros. (U) [!].nes,nes,262160
1882,ROM/1069/Megaman IV (E) [!].nes,Megaman IV (E) [!].nes,nes,524304
1883,ROM/1069/Megaman IV (U) (PRG0) [!].nes,Megaman IV (U) (PRG0) [!].nes,nes,524304
1884,ROM/1069/Megaman IV (U) (PRG1) [!].nes,Megaman IV (U) (PRG1) [!].nes,nes,524304
1885,ROM/1069/Megaman IV (W) (MMLC).nes,Megaman IV (W) (MMLC).nes,nes,524304
1886,ROM/1069/Rockman 4 - Aratanaru Yabou!! (J) (PRG0) [!].nes,Rockman 4 - Aratanaru Yabou!! (J) (PRG0) [!].nes,nes,524304
1887,ROM/1069/Rockman 4 - Aratanaru Yabou!! (J) (PRG1).nes,Rockman 4 - Aratanaru Yabou!! (J) (PRG1).nes,nes,524304
1888,ROM/1070/Tsuru Pika Hagemaru (J) [!].nes,Tsuru Pika Hagemaru (J) [!].nes,nes,262160
1889,ROM/1071/Tetris 2 + BomBliss (J) (PRG0) [!].nes,Tetris 2 + BomBliss (J) (PRG0) [!].nes,nes,131088
1890,ROM/1071/Tetris 2 + BomBliss (J) (PRG1).nes,Tetris 2 + BomBliss (J) (PRG1).nes,nes,131088
1891,ROM/1072/Toukyou Pachi-Slot Adventure (J) (PRG0).nes,Toukyou Pachi-Slot Adventure (J) (PRG0).nes,nes,262160
1892,ROM/1072/Toukyou Pachi-Slot Adventure (J) (PRG1) [!].nes,Toukyou Pachi-Slot Adventure (J) (PRG1) [!].nes,nes,262160
1893,ROM/1073/Teenage Mutant Ninja Turtles 2 (J) [!].nes,Teenage Mutant Ninja Turtles 2 (J) [!].nes,nes,524304
1894,ROM/1073/Teenage Mutant Ninja Turtles III (U) [!].nes,Teenage Mutant Ninja Turtles III (U) [!].nes,nes,524304
1895,ROM/1074/Tecmo Super Bowl (J) [!].nes,Tecmo Super Bowl (J) [!].nes,nes,393232
1896,ROM/1074/Tecmo Super Bowl (U) [!].nes,Tecmo Super Bowl (U) [!].nes,nes,393232
1897,ROM/1075/Shijou Saikyou no Quiz Ou Ketteisen (J) [!].nes,Shijou Saikyou no Quiz Ou Ketteisen (J) [!].nes,nes,131088
1898,ROM/1076/Mario & Yoshi (E) [!].nes,Mario & Yoshi (E) [!].nes,nes,163856
1899,ROM/1076/Yoshi (U) [!].nes,Yoshi (U) [!].nes,nes,163856
1900,ROM/1076/Yoshi no Tamago (J) [!].nes,Yoshi no Tamago (J) [!].nes,nes,163856
1901,ROM/1077/Dai-2-Ji Super Robot Taisen (J) [!].nes,Dai-2-Ji Super Robot Taisen (J) [!].nes,nes,524304
1902,ROM/1078/Tiny Toon Adventures (E) [!].nes,Tiny Toon Adventures (E) [!].nes,nes,262160
1903,ROM/1078/Tiny Toon Adventures (J) [!].nes,Tiny Toon Adventures (J) [!].nes,nes,262160
1904,ROM/1078/Tiny Toon Adventures (U) [!].nes,Tiny Toon Adventures (U) [!].nes,nes,262160
1905,ROM/1079/Famista '92 (J) [!].nes,Famista '92 (J) [!].nes,nes,262160
1906,ROM/1080/Paaman Part 2 (J) [!].nes,Paaman Part 2 (J) [!].nes,nes,393232
1907,ROM/1081/Banana Prince (G) [!].nes,Banana Prince (G) [!].nes,nes,262160
1908,ROM/1081/Bananan Ouji no Daibouken (J) [!].nes,Bananan Ouji no Daibouken (J) [!].nes,nes,262160
1909,ROM/1082/Asmik-kun Land (J) [!].nes,Asmik-kun Land (J) [!].nes,nes,262160
1910,ROM/1083/Bakushou!! Jinsei Gekijou 3 (J) [!].nes,Bakushou!! Jinsei Gekijou 3 (J) [!].nes,nes,524304
1911,ROM/1084/Batman - Return of the Joker (E) [!].nes,Batman - Return of the Joker (E) [!].nes,nes,393232
1912,ROM/1084/Batman - Return of the Joker (U) [!].nes,Batman - Return of the Joker (U) [!].nes,nes,393232
1913,ROM/1084/Dynamite Batman (J) [!].nes,Dynamite Batman (J) [!].nes,nes,393232
1914,ROM/1085/Battletoads (E) [!].nes,Battletoads (E) [!].nes,nes,262160
1915,ROM/1085/Battletoads (J) [!].nes,Battletoads (J) [!].nes,nes,262160
1916,ROM/1085/Battletoads (U) [!].nes,Battletoads (U) [!].nes,nes,262160
1917,ROM/1086/The Untouchables (E) [!].nes,The Untouchables (E) [!].nes,nes,262160
1918,ROM/1086/The Untouchables (J) (PRG0) [!].nes,The Untouchables (J) (PRG0) [!].nes,nes,262160
1919,ROM/1086/The Untouchables (J) (PRG1).nes,The Untouchables (J) (PRG1).nes,nes,262160
1920,ROM/1086/The Untouchables (U) (PRG0) [!].nes,The Untouchables (U) (PRG0) [!].nes,nes,262160
1921,ROM/1086/The Untouchables (U) (PRG1) [!].nes,The Untouchables (U) (PRG1) [!].nes,nes,262160
1922,ROM/1086/The Untouchables (U) (PRG2) [!].nes,The Untouchables (U) (PRG2) [!].nes,nes,262160
1923,ROM/1087/Monster Maker (J) [!].nes,Monster Maker (J) [!].nes,nes,262160
1924,ROM/1088/Battle Storm (J) [!].nes,Battle Storm (J) [!].nes,nes,262160
1925,ROM/1089/Choujin Sentai - Jetman (J).nes,Choujin Sentai - Jetman (J).nes,nes,262160
1926,ROM/1090/Best Keiba - Derby Stallion (J) (PRG0).nes,Best Keiba - Derby Stallion (J) (PRG0).nes,nes,262160
1927,ROM/1090/Best Keiba - Derby Stallion (J) (PRG1) [!].nes,Best Keiba - Derby Stallion (J) (PRG1) [!].nes,nes,262160
1928,ROM/1091/SD Gundam - Gachapon Senshi 4 (J) [!].nes,SD Gundam - Gachapon Senshi 4 (J) [!].nes,nes,524304
1929,ROM/1092/Nobunaga no Yabou - Bushou Fuuunroku (J) (PRG0) [!].nes,Nobunaga no Yabou - Bushou Fuuunroku (J) (PRG0) [!].nes,nes,786448
1930,ROM/1092/Nobunaga no Yabou - Bushou Fuuunroku (J) (PRG1).nes,Nobunaga no Yabou - Bushou Fuuunroku (J) (PRG1).nes,nes,786448
1931,ROM/1093/Chiki Chiki Machine Mou Race (J) [!].nes,Chiki Chiki Machine Mou Race (J) [!].nes,nes,262160
1932,ROM/1093/Wacky Races (U) [!].nes,Wacky Races (U) [!].nes,nes,262160
1933,ROM/1094/Hudson Hawk (E) [!].nes,Hudson Hawk (E) [!].nes,nes,262160
1934,ROM/1094/Hudson Hawk (J).nes,Hudson Hawk (J).nes,nes,262160
1935,ROM/1094/Hudson Hawk (U) [!].nes,Hudson Hawk (U) [!].nes,nes,262160
1936,ROM/1095/The Blue Marlin (J).nes,The Blue Marlin (J).nes,nes,262160
1937,ROM/1095/The Blue Marlin (U) [!].nes,The Blue Marlin (U) [!].nes,nes,262160
1938,ROM/1096/Ultraman Club 3 (J) [!].nes,Ultraman Club 3 (J) [!].nes,nes,393232
1939,ROM/1097/Ganbare Goemon Gaiden 2 (J) [!].nes,Ganbare Goemon Gaiden 2 (J) [!].nes,nes,524304
1940,ROM/1098/Pizza Pop! (J) [!].nes,Pizza Pop! (J) [!].nes,nes,262160
1941,ROM/1099/Taiyou no Yuusha (J) [!].nes,Taiyou no Yuusha (J) [!].nes,nes,262160
1942,ROM/1100/Fire 'n Ice (U) [!].nes,Fire 'n Ice (U) [!].nes,nes,262160
1943,ROM/1100/Solomon no Kagi 2 (J) [!].nes,Solomon no Kagi 2 (J) [!].nes,nes,262160
1944,ROM/1100/Solomon's Key 2 (E) [!].nes,Solomon's Key 2 (E) [!].nes,nes,262160
1945,ROM/1101/Business Wars (J).nes,Business Wars (J).nes,nes,262160
1946,ROM/1102/The Bard's Tale II (J) [!].nes,The Bard's Tale II (J) [!].nes,nes,262160
1947,ROM/1103/Shougi Meikan '92 (J) [!].nes,Shougi Meikan '92 (J) [!].nes,nes,262160
1948,ROM/1104/Bucky O'Hare (E) [!].nes,Bucky O'Hare (E) [!].nes,nes,262160
1949,ROM/1104/Bucky O'Hare (J) [!].nes,Bucky O'Hare (J) [!].nes,nes,262160
1950,ROM/1104/Bucky O'Hare (U) [!].nes,Bucky O'Hare (U) [!].nes,nes,262160
1951,ROM/1105/Don Doko Don 2 (J) [!].nes,Don Doko Don 2 (J) [!].nes,nes,393232
1952,ROM/1106/Gimmick! (J) [!].nes,Gimmick! (J) [!].nes,nes,393232
1953,ROM/1106/Mr. Gimmick (E) [!].nes,Mr. Gimmick (E) [!].nes,nes,393232
1954,ROM/1106/Mr. Gimmick (U) (Evercade).nes,Mr. Gimmick (U) (Evercade).nes,nes,393232
1955,ROM/1106/Mr. Gimmick (U) (Proto).nes,Mr. Gimmick (U) (Proto).nes,nes,393232
1956,ROM/1107/Ike Ike! Nekketsu Hockey-bu (J) [!].nes,Ike Ike! Nekketsu Hockey-bu (J) [!].nes,nes,262160
1957,ROM/1108/F1 Circus (J) [!].nes,F1 Circus (J) [!].nes,nes,393232
1958,ROM/1109/Navy Blue (J) [!].nes,Navy Blue (J) [!].nes,nes,131088
1959,ROM/1110/Advanced Dungeons & Dragons - Dragons of Flame (J) [!].nes,Advanced Dungeons & Dragons - Dragons of Flame (J) [!].nes,nes,262160
1960,ROM/1111/Puzslot (J) [!].nes,Puzslot (J) [!].nes,nes,262160
1961,ROM/1112/Utsurun Desu (J).nes,Utsurun Desu (J).nes,nes,262160
1962,ROM/1113/The Magic Candle (J).nes,The Magic Candle (J).nes,nes,393232
1963,ROM/1114/Igo Shinan '92 (J).nes,Igo Shinan '92 (J).nes,nes,163856
1964,ROM/1115/Namco Classic II (J) [!].nes,Namco Classic II (J) [!].nes,nes,524304
1965,ROM/1116/Fire Emblem Gaiden (J) [!].nes,Fire Emblem Gaiden (J) [!].nes,nes,393232
1966,ROM/1117/Kyuukyoku Harikiri Koushien (J) [!].nes,Kyuukyoku Harikiri Koushien (J) [!].nes,nes,393232
1967,ROM/1118/Super Momotarou Dentetsu (J) [!].nes,Super Momotarou Dentetsu (J) [!].nes,nes,262160
1968,ROM/1119/Soreike! Anpanman - Minna de Hiking Game! (J) [!].nes,Soreike! Anpanman - Minna de Hiking Game! (J) [!].nes,nes,262160
1969,ROM/1120/Hello Kitty World (J).nes,Hello Kitty World (J).nes,nes,131088
1970,ROM/1121/WWF WrestleMania Challenge (E) [!].nes,WWF WrestleMania Challenge (E) [!].nes,nes,131088
1971,ROM/1121/WWF WrestleMania Challenge (J) [!].nes,WWF WrestleMania Challenge (J) [!].nes,nes,131088
1972,ROM/1121/WWF WrestleMania Challenge (U) [!].nes,WWF WrestleMania Challenge (U) [!].nes,nes,131088
1973,ROM/1122/Hook (E) [!].nes,Hook (E) [!].nes,nes,262160
1974,ROM/1122/Hook (J).nes,Hook (J).nes,nes,262160
1975,ROM/1122/Hook (U) [!].nes,Hook (U) [!].nes,nes,262160
1976,ROM/1123/Plasma Ball (J) [!].nes,Plasma Ball (J) [!].nes,nes,262160
1977,ROM/1124/Dodge Danpei (J) [!].nes,Dodge Danpei (J) [!].nes,nes,393232
1978,ROM/1125/Hirake! Ponkikki (J) [!].nes,Hirake! Ponkikki (J) [!].nes,nes,65552
1979,ROM/1126/Masuzoe Youichi (J).nes,Masuzoe Youichi (J).nes,nes,524304
1980,ROM/1127/Championship Rally (E) [!].nes,Championship Rally (E) [!].nes,nes,262160
1981,ROM/1127/Exciting Rally (J).nes,Exciting Rally (J).nes,nes,262160
1982,ROM/1128/Panic Restaurant (E) [!].nes,Panic Restaurant (E) [!].nes,nes,262160
1983,ROM/1128/Panic Restaurant (U) [!].nes,Panic Restaurant (U) [!].nes,nes,262160
1984,ROM/1128/Wanpaku Kokkun no Gourmet World (J) [!].nes,Wanpaku Kokkun no Gourmet World (J) [!].nes,nes,262160
1985,ROM/1129/Metal Storm (J) [!].nes,Metal Storm (J) [!].nes,nes,393232
1986,ROM/1129/Metal Storm (U) [!].nes,Metal Storm (U) [!].nes,nes,393232
1987,ROM/1129/Metal Storm (UE) (AM).nes,Metal Storm (UE) (AM).nes,nes,2097168
1988,ROM/1130/Hyokkori Hyoutanjima (J) [!].nes,Hyokkori Hyoutanjima (J) [!].nes,nes,262160
1989,ROM/1131/Clu Clu Land (J) [!].fds,Clu Clu Land (J) [!].fds,fds,65516
1990,ROM/1131/Clu Clu Land (W) [!].nes,Clu Clu Land (W) [!].nes,nes,24592
1991,ROM/1132/Mahjong Taisen (J) [!].nes,Mahjong Taisen (J) [!].nes,nes,393232
1992,ROM/1133/Project Q (J).nes,Project Q (J).nes,nes,262160
1993,ROM/1134/Capcom Barcelona '92 (J) [!].nes,Capcom Barcelona '92 (J) [!].nes,nes,262160
1994,ROM/1134/Capcom's Gold Medal Challenge '92 (E) [!].nes,Capcom's Gold Medal Challenge '92 (E) [!].nes,nes,262160
1995,ROM/1134/Capcom's Gold Medal Challenge '92 (U) [!].nes,Capcom's Gold Medal Challenge '92 (U) [!].nes,nes,262160
1996,ROM/1135/Sangokushi II - Haou no Tairiku (J) [!].nes,Sangokushi II - Haou no Tairiku (J) [!].nes,nes,524304
1997,ROM/1136/Magical Taruruuto-kun 2 (J) [!].nes,Magical Taruruuto-kun 2 (J) [!].nes,nes,262160
1998,ROM/1137/Terminator 2 (E) [!].nes,Terminator 2 (E) [!].nes,nes,262160
1999,ROM/1137/Terminator 2 (J).nes,Terminator 2 (J).nes,nes,262160
2000,ROM/1137/Terminator 2 (U) [!].nes,Terminator 2 (U) [!].nes,nes,262160
2001,ROM/1138/Bikkuri Nekketsu Shin Kiroku! (J) [!].nes,Bikkuri Nekketsu Shin Kiroku! (J) [!].nes,nes,262160
2002,ROM/1138/Crash 'n the Boys - Street Challenge (U) (Evercade).nes,Crash 'n the Boys - Street Challenge (U) (Evercade).nes,nes,262160
2003,ROM/1138/Crash 'n the Boys - Street Challenge (U) [!].nes,Crash 'n the Boys - Street Challenge (U) [!].nes,nes,262160
2004,ROM/1139/Esper Dream 2 (J) [!].nes,Esper Dream 2 (J) [!].nes,nes,393232
2005,ROM/1140/Little Samson (E) [!].nes,Little Samson (E) [!].nes,nes,393232
2006,ROM/1140/Little Samson (U) [!].nes,Little Samson (U) [!].nes,nes,393232
2007,ROM/1140/Seirei Densetsu Lickle (J) [!].nes,Seirei Densetsu Lickle (J) [!].nes,nes,393232
2008,ROM/1141/Inbou no Wakusei - Shancara (J) [!].nes,Inbou no Wakusei - Shancara (J) [!].nes,nes,262160
2009,ROM/1142/The Golf '92 (J) [!].nes,The Golf '92 (J) [!].nes,nes,262160
2010,ROM/1143/Pachinko Daisakusen 2 (J) [!].nes,Pachinko Daisakusen 2 (J) [!].nes,nes,262160
2011,ROM/1144/Sanrio Cup - Pon Pon Volley (J) [!].nes,Sanrio Cup - Pon Pon Volley (J) [!].nes,nes,65552
2012,ROM/1145/Recca (J) [!].nes,Recca (J) [!].nes,nes,262160
2013,ROM/1146/Gargoyle's Quest II (E) [!].nes,Gargoyle's Quest II (E) [!].nes,nes,262160
2014,ROM/1146/Gargoyle's Quest II (U) [!].nes,Gargoyle's Quest II (U) [!].nes,nes,262160
2015,ROM/1146/Red Arremar II (J) [!].nes,Red Arremar II (J) [!].nes,nes,262160
2016,ROM/1147/Mitsume ga Tooru (J) [!].nes,Mitsume ga Tooru (J) [!].nes,nes,262160
2017,ROM/1148/Toukon Club (J) [!].nes,Toukon Club (J) [!].nes,nes,393232
2018,ROM/1149/Silva Saga (J).nes,Silva Saga (J).nes,nes,524304
2019,ROM/1150/Mahou no Princess Minky Momo (J) [!].nes,Mahou no Princess Minky Momo (J) [!].nes,nes,262160
2020,ROM/1151/Adventure Island III (E) (Proto).nes,Adventure Island III (E) (Proto).nes,nes,262160
2021,ROM/1151/Adventure Island III (U) [!].nes,Adventure Island III (U) [!].nes,nes,262160
2022,ROM/1151/Takahashi Meijin no Boukenjima III (J) [!].nes,Takahashi Meijin no Boukenjima III (J) [!].nes,nes,262160
2023,ROM/1152/The Flintstones - The Rescue of Dino & Hoppy (E) [!].nes,The Flintstones - The Rescue of Dino & Hoppy (E) [!].nes,nes,393232
2024,ROM/1152/The Flintstones - The Rescue of Dino & Hoppy (J).nes,The Flintstones - The Rescue of Dino & Hoppy (J).nes,nes,393232
2025,ROM/1152/The Flintstones - The Rescue of Dino & Hoppy (U) [!].nes,The Flintstones - The Rescue of Dino & Hoppy (U) [!].nes,nes,393232
2026,ROM/1153/Aces - Iron Eagle III (J) [!].nes,Aces - Iron Eagle III (J) [!].nes,nes,524304
2027,ROM/1153/Ultimate Air Combat (E) [!].nes,Ultimate Air Combat (E) [!].nes,nes,524304
2028,ROM/1153/Ultimate Air Combat (U) [!].nes,Ultimate Air Combat (U) [!].nes,nes,524304
2029,ROM/1154/Dragon Ball Z III (J) [!].nes,Dragon Ball Z III (J) [!].nes,nes,524304
2030,ROM/1155/Shijou Saikyou no Quiz Ou Ketteisen 2 (J) [!].nes,Shijou Saikyou no Quiz Ou Ketteisen 2 (J) [!].nes,nes,262160
2031,ROM/1156/Moon Crystal (J) [!].nes,Moon Crystal (J) [!].nes,nes,524304
2032,ROM/1157/Derby Stallion - Zenkoku Ban (J) [!].nes,Derby Stallion - Zenkoku Ban (J) [!].nes,nes,262160
2033,ROM/1158/Super Mario Bros. 2 (E) [!].nes,Super Mario Bros. 2 (E) [!].nes,nes,262160
2034,ROM/1158/Super Mario Bros. 2 (U) (PRG0) [!].nes,Super Mario Bros. 2 (U) (PRG0) [!].nes,nes,262160
2035,ROM/1158/Super Mario Bros. 2 (U) (PRG1) [!].nes,Super Mario Bros. 2 (U) (PRG1) [!].nes,nes,262160
2036,ROM/1158/Super Mario USA (J) [!].nes,Super Mario USA (J) [!].nes,nes,262160
2037,"ROM/1159/1999 - Hore, Mitakotoka! Seikimatsu (J).nes","1999 - Hore, Mitakotoka! Seikimatsu (J).nes",nes,393232
2038,ROM/1160/Dream Master (J) [!].nes,Dream Master (J) [!].nes,nes,524304
2039,ROM/1161/Goal! 2 (E) [!].nes,Goal! 2 (E) [!].nes,nes,262160
2040,ROM/1161/Goal! Two (U) [!].nes,Goal! Two (U) [!].nes,nes,262160
2041,ROM/1161/Goal!! (J) [!].nes,Goal!! (J) [!].nes,nes,262160
2042,ROM/1162/Captain Saver (J).nes,Captain Saver (J).nes,nes,262160
2043,ROM/1162/Power Blade II (U) [!].nes,Power Blade II (U) [!].nes,nes,262160
2044,ROM/1163/Kid Klown in Night Mayor World (U) [!].nes,Kid Klown in Night Mayor World (U) [!].nes,nes,262160
2045,ROM/1163/Mickey Mouse III (J) [!].nes,Mickey Mouse III (J) [!].nes,nes,262160
2046,ROM/1164/Shuffle Fight (J) [!].nes,Shuffle Fight (J) [!].nes,nes,262160
2047,ROM/1165/Spot (J).nes,Spot (J).nes,nes,131088
2048,ROM/1165/Spot (U) [!].nes,Spot (U) [!].nes,nes,131088
2049,ROM/1166/Best Play Pro Yakyuu Special (J) (PRG0).nes,Best Play Pro Yakyuu Special (J) (PRG0).nes,nes,262160
2050,ROM/1166/Best Play Pro Yakyuu Special (J) (PRG1) [!].nes,Best Play Pro Yakyuu Special (J) (PRG1) [!].nes,nes,262160
2051,ROM/1167/Top Striker (J) [!].nes,Top Striker (J) [!].nes,nes,262160
2052,ROM/1168/SD Gundam Gaiden - Knight Gundam Monogatari 3 (J) [!].nes,SD Gundam Gaiden - Knight Gundam Monogatari 3 (J) [!].nes,nes,524304
2053,ROM/1169/Double Moon Densetsu (J) [!].nes,Double Moon Densetsu (J) [!].nes,nes,524304
2054,ROM/1170/Kyouryuu Sentai Zyuranger (J).nes,Kyouryuu Sentai Zyuranger (J).nes,nes,262160
2055,ROM/1171/Tom & Jerry (E) [!].nes,Tom & Jerry (E) [!].nes,nes,262160
2056,ROM/1171/Tom & Jerry (J).nes,Tom & Jerry (J).nes,nes,262160
2057,ROM/1171/Tom & Jerry (U) [!].nes,Tom & Jerry (U) [!].nes,nes,262160
2058,ROM/1172/Ferrari Grand Prix Challenge (E) [!].nes,Ferrari Grand Prix Challenge (E) [!].nes,nes,262160
2059,ROM/1172/Ferrari Grand Prix Challenge (J) [!].nes,Ferrari Grand Prix Challenge (J) [!].nes,nes,262160
2060,ROM/1172/Ferrari Grand Prix Challenge (U) [!].nes,Ferrari Grand Prix Challenge (U) [!].nes,nes,262160
2061,ROM/1173/Columbus - Ougon no Yoake (J) [!].nes,Columbus - Ougon no Yoake (J) [!].nes,nes,262160
2062,ROM/1174/Yoshi no Cookie (J) [!].nes,Yoshi no Cookie (J) [!].nes,nes,196624
2063,ROM/1174/Yoshi's Cookie (E) [!].nes,Yoshi's Cookie (E) [!].nes,nes,196624
2064,ROM/1174/Yoshi's Cookie (U) [!].nes,Yoshi's Cookie (U) [!].nes,nes,196624
2065,ROM/1175/Tiny Toon Adventures 2 (E) [!].nes,Tiny Toon Adventures 2 (E) [!].nes,nes,262160
2066,ROM/1175/Tiny Toon Adventures 2 (J) [!].nes,Tiny Toon Adventures 2 (J) [!].nes,nes,262160
2067,ROM/1175/Tiny Toon Adventures 2 (U) [!].nes,Tiny Toon Adventures 2 (U) [!].nes,nes,262160
2068,ROM/1176/Igo Shinan '93 (J).nes,Igo Shinan '93 (J).nes,nes,163856
2069,ROM/1177/Chiisana Obake - Acchi Socchi Kocchi (J).nes,Chiisana Obake - Acchi Socchi Kocchi (J).nes,nes,262160
2070,ROM/1178/Shougi Meikan '93 (J) [!].nes,Shougi Meikan '93 (J) [!].nes,nes,262160
2071,ROM/1179/Megaman V (E) [!].nes,Megaman V (E) [!].nes,nes,524304
2072,ROM/1179/Megaman V (U) [!].nes,Megaman V (U) [!].nes,nes,524304
2073,ROM/1179/Megaman V (W) (MMLC).nes,Megaman V (W) (MMLC).nes,nes,524304
2074,ROM/1179/Rockman 5 - Blues no Wana! (J) [!].nes,Rockman 5 - Blues no Wana! (J) [!].nes,nes,524304
2075,ROM/1180/Wagyan Land 3 (J) [!].nes,Wagyan Land 3 (J) [!].nes,nes,524304
2076,ROM/1181/Hello Kitty no Ohanabatake (J).nes,Hello Kitty no Ohanabatake (J).nes,nes,65552
2077,ROM/1182/Castelian (E) [!].nes,Castelian (E) [!].nes,nes,131088
2078,ROM/1182/Castelian (U) [!].nes,Castelian (U) [!].nes,nes,131088
2079,ROM/1182/Kyoro-chan Land (J).nes,Kyoro-chan Land (J).nes,nes,131088
2080,ROM/1183/Rod Land (E) [!].nes,Rod Land (E) [!].nes,nes,131088
2081,ROM/1183/Rod Land (J).nes,Rod Land (J).nes,nes,131088
2082,ROM/1184/Just Breed (J) [!].nes,Just Breed (J) [!].nes,nes,786448
2083,ROM/1185/Barcode World (J) [!].nes,Barcode World (J) [!].nes,nes,393232
2084,ROM/1186/Famimaga Disk Vol. 6 - Janken Disk Jou (J).fds,Famimaga Disk Vol. 6 - Janken Disk Jou (J).fds,fds,131016
2085,ROM/1187/Famista '93 (J) [!].nes,Famista '93 (J) [!].nes,nes,262160
2086,ROM/1188/SD Gundam - Gachapon Senshi 5 (J) [!].nes,SD Gundam - Gachapon Senshi 5 (J) [!].nes,nes,262160
2087,ROM/1189/Nekketsu Kakutou Densetsu (J) [!].nes,Nekketsu Kakutou Densetsu (J) [!].nes,nes,262160
